hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
CLE,CWS,0.644729178499835,0.35527082150016503,9.5,Carlos Carrasco,Chris Flexen,2024-07-02T22:40:00.0000000Z
MIA,BOS,0.40036122839240407,0.5996387716075959,8.0,Valente Bellozo,Kutter Crawford,2024-07-02T22:40:00.0000000Z
PIT,STL,0.5324675324675324,0.4675324675324676,8.5,Mitch Keller,Kyle Gibson,2024-07-02T22:40:00.0000000Z
WAS,NYM,0.43650793764630424,0.5634920623536958,9.0,DJ Herz,Sean Manaea,2024-07-02T22:45:00.0000000Z
NYY,CIN,0.644729178499835,0.35527082150016503,8.5,Luis Gil,Graham Ashcraft,2024-07-02T23:05:00.0000000Z
TOR,HOU,0.5173641257223942,0.48263587427760585,8.5,Jose Berrios,Spencer Arrighetti,2024-07-02T23:07:00.0000000Z
ATL,SF,0.6224665504181792,0.3775334495818207,8.5,Reynaldo Lopez,Hayden Birdsong,2024-07-02T23:20:00.0000000Z
MIN,DET,0.5043297536554499,0.49567024634455015,7.5,Simeon Woods Richardson,Tarik Skubal,2024-07-02T23:40:00.0000000Z
TEX,SD,0.5173641257223942,0.48263587427760585,7.5,Nathan Eovaldi,Dylan Cease,2024-07-03T00:05:00.0000000Z
CHC,PHI,0.5427435386594943,0.4572564613405057,9.5,Hayden Wesneski,Michael Mercado,2024-07-03T00:05:00.0000000Z
KC,TB,0.5324675324675324,0.4675324675324676,9.5,Brady Singer,Zack Littell,2024-07-03T00:10:00.0000000Z
COL,MIL,0.4675324675324676,0.5324675324675324,11.5,Ryan Feltner,Dallas Keuchel,2024-07-03T00:40:00.0000000Z
SEA,BAL,0.4826358742776059,0.5173641257223941,7.5,George Kirby,Grayson Rodriguez,2024-07-03T01:40:00.0000000Z
OAK,LAA,0.49567024634455015,0.5043297536554499,8.0,Mitch Spence,Jose Soriano,2024-07-03T01:40:00.0000000Z
LAD,ARI,0.6369041809336118,0.36309581906638816,9.0,Bobby Miller,Ryne Nelson,2024-07-03T02:10:00.0000000Z
