hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
WAS,NYM,0.3194321215197825,0.6805678784802175,7.5,,,2024-07-01T22:45:00.0000000Z
COL,MIL,0.4279403650712972,0.5720596349287028,11.5,Austin Gomber,Rob Zastryzny,2024-07-02T00:40:00.0000000Z
CLE,CWS,0.644729178499835,0.35527082150016503,9.0,Carlos Carrasco,Chris Flexen,2024-07-02T22:40:00.0000000Z
MIA,BOS,0.40036122839240407,0.5996387716075959,8.5,Valente Bellozo,Kutter Crawford,2024-07-02T22:40:00.0000000Z
PIT,STL,0.5324675324675324,0.4675324675324676,8.0,Mitch Keller,Kyle Gibson,2024-07-02T22:40:00.0000000Z
WAS,NYM,0.44855888659916276,0.5514411134008372,9.0,DJ Herz,Sean Manaea,2024-07-02T22:45:00.0000000Z
NYY,CIN,0.6224665504181792,0.3775334495818207,8.5,Luis Gil,Graham Ashcraft,2024-07-02T23:05:00.0000000Z
TOR,HOU,0.5108342368128271,0.48916576318717286,8.5,Jose Berrios,Spencer Arrighetti,2024-07-02T23:07:00.0000000Z
ATL,SF,0.6224665504181792,0.3775334495818207,8.5,Reynaldo Lopez,Hayden Birdsong,2024-07-02T23:20:00.0000000Z
MIN,DET,0.49567024634455015,0.5043297536554499,7.5,Simeon Woods Richardson,Tarik Skubal,2024-07-02T23:40:00.0000000Z
CHC,PHI,0.5427435386594943,0.4572564613405057,-1.0,Hayden Wesneski,Michael Mercado,2024-07-03T00:05:00.0000000Z
TEX,SD,0.5108342368128271,0.48916576318717286,8.0,Nathan Eovaldi,Dylan Cease,2024-07-03T00:05:00.0000000Z
KC,TB,0.5260865840488141,0.47391341595118586,9.0,Brady Singer,Zack Littell,2024-07-03T00:10:00.0000000Z
COL,MIL,0.4675324675324676,0.5324675324675324,11.5,Ryan Feltner,Dallas Keuchel,2024-07-03T00:40:00.0000000Z
SEA,BAL,0.4826358742776059,0.5173641257223941,7.0,George Kirby,Grayson Rodriguez,2024-07-03T01:40:00.0000000Z
OAK,LAA,0.48916576318717286,0.5108342368128271,8.0,Mitch Spence,Jose Soriano,2024-07-03T01:40:00.0000000Z
LAD,ARI,0.630940342760865,0.36905965723913503,8.5,Bobby Miller,Ryne Nelson,2024-07-03T02:10:00.0000000Z
