date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-03-27,ATL,SD,-3,4,1,4,Chris Sale,Michael King
2025-03-28,ATL,SD,-1,3,0,3,Reynaldo Lopez,Dylan Cease
2025-03-29,ATL,SD,-1,0,0,0,Spencer Schwellenbach,Randy Vasquez
2025-03-30,ATL,SD,-5,0,-2,0,Aj Smith,Nick Pivetta
2025-03-31,ATL,LAD,-5,1,-6,0,Grant Holmes,Tyler Glasnow
2025-04-01,ATL,LAD,-2,1,-2,1,Chris Sale,Dustin May
2025-04-02,ATL,LAD,-1,5,2,5,Bryce Elder,Blake Snell
2025-04-04,ATL,MIA,10,10,3,3,Spencer Schwellenbach,Max Meyer
2025-04-05,ATL,MIA,-4,0,-3,0,Aj Smith,Cal Quantrill
2025-04-08,ATL,PHI,2,7,0,5,Chris Sale,Zack Wheeler
2025-04-09,ATL,PHI,-1,3,1,2,Grant Holmes,Taijuan Walker
2025-04-10,ATL,PHI,2,4,0,1,Spencer Schwellenbach,Jesus Luzardo
2025-04-11,ATL,TB,-3,3,-4,1,Bryce Elder,Taj Bradley
2025-04-12,ATL,TB,1,5,-2,0,Aj Smith,Drew Rasmussen
2025-04-13,ATL,TB,-5,3,-5,3,Chris Sale,Joe Boyle
2025-04-14,ATL,TOR,4,8,7,8,Grant Holmes,Easton Lucas
2025-04-15,ATL,TOR,-3,3,-4,2,Spencer Schwellenbach,Kevin Gausman
2025-04-16,ATL,TOR,-2,1,-2,0,Spencer Strider,Chris Bassitt
2025-04-18,ATL,MIN,2,6,-3,1,Bryce Elder,Chris Paddack
2025-04-19,ATL,MIN,1,4,1,4,Chris Sale,Justin Topa
2025-04-20,ATL,MIN,4,6,5,6,Grant Holmes,Joe Ryan
2025-04-21,ATL,STL,1,7,-1,2,Spencer Schwellenbach,Erick Fedde
2025-04-22,ATL,STL,-6,4,0,4,Scott Blewett,Andre Pallante
2025-04-23,ATL,STL,3,4,-1,0,Bryce Elder,Miles Mikolas
2025-04-25,ATL,AZ,6,8,4,5,Chris Sale,Zac Gallen
2025-04-26,ATL,AZ,1,8,-4,2,Grant Holmes,Merrill Kelly
2025-04-27,ATL,AZ,-2,4,-3,1,Spencer Schwellenbach,Brandon Pfaadt
2025-04-28,ATL,COL,3,6,2,5,Bryce Elder,Ryan Feltner
2025-04-29,ATL,COL,6,8,5,7,Aj Smith,German Marquez
2025-04-30,ATL,COL,-1,1,-1,1,Chris Sale,Chase Dollander
2025-05-02,ATL,LAD,-1,1,-2,0,Grant Holmes,Yoshinobu Yamamoto
2025-05-03,ATL,LAD,-7,3,-4,3,Spencer Schwellenbach,Roki Sasaki
2025-05-04,ATL,LAD,1,4,2,4,Bryce Elder,Dustin May
2025-05-05,ATL,CIN,4,4,4,4,Aj Smith,Brady Singer
2025-05-06,ATL,CIN,1,2,0,0,Chris Sale,Andrew Abbott
2025-05-07,ATL,CIN,-1,3,-1,3,Grant Holmes,Hunter Greene
2025-05-08,ATL,CIN,1,5,1,2,Spencer Schwellenbach,Nick Lodolo
2025-05-09,ATL,PIT,-1,2,-3,0,Bryce Elder,Bailey Falter
2025-05-10,ATL,PIT,1,3,1,2,Aj Smith,Andrew Heaney
2025-05-11,ATL,PIT,-1,3,-3,0,Chris Sale,Carmen Mlodzinski
2025-05-12,ATL,WSH,1,4,2,3,Grant Holmes,Jake Irvin
2025-05-13,ATL,WSH,3,5,2,4,Spencer Schwellenbach,Michael Soroka
2025-05-14,ATL,WSH,-1,4,3,4,Bryce Elder,Mitchell Parker
2025-05-15,ATL,WSH,3,5,3,4,Aj Smith,Trevor Williams
2025-05-16,ATL,BOS,2,4,2,2,Chris Sale,Garrett Crochet
2025-05-17,ATL,BOS,-1,6,4,6,Grant Holmes,Lucas Giolito
2025-05-18,ATL,BOS,6,10,3,7,Spencer Schwellenbach,Brayan Bello
2025-05-20,ATL,WSH,-2,3,-1,3,Spencer Strider,Mitchell Parker
2025-05-22,ATL,WSH,-1,7,-2,5,Aj Smith,Trevor Williams
2025-05-23,ATL,SD,-1,1,0,1,Chris Sale,Nick Pivetta
2025-05-24,ATL,SD,6,7,4,5,Grant Holmes,Sean Reynolds
2025-05-25,ATL,SD,-2,3,0,3,Spencer Schwellenbach,Dylan Cease
2025-05-27,ATL,PHI,-2,0,-1,0,Spencer Strider,Ranger Suarez
2025-05-29,ATL,PHI,4,9,3,6,Chris Sale,Zack Wheeler
2025-05-30,ATL,BOS,-4,1,-2,1,Grant Holmes,Lucas Giolito
2025-05-31,ATL,BOS,5,5,5,5,Spencer Schwellenbach,Walker Buehler
2025-06-01,ATL,BOS,-2,1,-2,1,Bryce Elder,Garrett Crochet
2025-06-03,ATL,AZ,-5,3,-2,3,Spencer Strider,Zac Gallen
2025-06-04,ATL,AZ,-1,1,-1,0,Chris Sale,Merrill Kelly
2025-06-05,ATL,AZ,-1,10,6,9,Grant Holmes,Brandon Pfaadt
2025-06-06,ATL,SF,-1,4,-2,2,Spencer Schwellenbach,Hayden Birdsong
2025-06-07,ATL,SF,-1,2,1,2,Bryce Elder,Logan Webb
2025-06-08,ATL,SF,-1,3,-1,3,Spencer Strider,Landen Roupp
2025-06-09,ATL,MIL,6,7,2,3,Chris Sale,Aaron Civale
2025-06-10,ATL,MIL,-3,1,-2,1,Grant Holmes,Quinn Priester
2025-06-11,ATL,MIL,4,6,4,5,Spencer Schwellenbach,Chad Patrick
2025-06-13,ATL,COL,8,12,0,4,Bryce Elder,German Marquez
2025-06-14,ATL,COL,3,4,4,4,Spencer Strider,Chase Dollander
2025-06-15,ATL,COL,-9,1,0,1,Grant Holmes,Austin Gomber
2025-06-17,ATL,NYM,1,5,-3,1,Spencer Schwellenbach,David Peterson
2025-06-18,ATL,NYM,5,5,4,4,Chris Sale,Paul Blackburn
2025-06-19,ATL,NYM,6,7,6,7,Spencer Strider,Clay Holmes
2025-06-20,ATL,MIA,-4,2,-4,1,Didier Fuentes,Janson Junk
2025-06-21,ATL,MIA,7,7,3,3,Grant Holmes,Eury Perez
2025-06-22,ATL,MIA,-2,3,-2,3,Bryce Elder,Sandy Alcantara
2025-06-23,ATL,NYM,1,3,1,3,Spencer Schwellenbach,Paul Blackburn
