date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-03-27,KC,CLE,-3,4,-1,3,Cole Ragans,Ben Lively
2025-03-29,KC,CLE,1,4,-1,2,Seth Lugo,Gavin Williams
2025-03-30,KC,CLE,-4,2,-5,0,Michael Wacha,Tanner Bibee
2025-03-31,KC,MIL,10,11,4,4,Kris Bubic,Elvin Rodriguez
2025-04-01,KC,MIL,-5,0,-4,0,Michael Lorenzen,Chad Patrick
2025-04-02,KC,MIL,-1,2,0,1,Cole Ragans,Freddy Peralta
2025-04-04,KC,BAL,6,8,1,3,Seth Lugo,Dean Kremer
2025-04-05,KC,BAL,-7,1,-5,1,Michael Wacha,Tomoyuki Sugano
2025-04-06,KC,BAL,3,4,4,4,Kris Bubic,Cade Povich
2025-04-07,KC,MIN,2,4,3,4,Michael Lorenzen,Simeon Woods
2025-04-08,KC,MIN,1,2,0,1,Cole Ragans,Pablo Lopez
2025-04-09,KC,MIN,-4,0,-2,0,Seth Lugo,Joe Ryan
2025-04-10,KC,MIN,1,3,-1,1,Michael Wacha,Bailey Ober
2025-04-11,KC,CLE,-7,0,-3,0,Kris Bubic,Tanner Bibee
2025-04-12,KC,CLE,-3,3,-2,1,Michael Lorenzen,Luis L
2025-04-13,KC,CLE,2,4,2,4,Cole Ragans,Ben Lively
2025-04-14,KC,NYY,-3,1,-3,1,Seth Lugo,Carlos Carrasco
2025-04-15,KC,NYY,-2,2,-2,2,Michael Wacha,Max Fried
2025-04-16,KC,NYY,-1,3,0,3,Kris Bubic,Clarke Schmidt
2025-04-17,KC,DET,-5,1,-4,0,Michael Lorenzen,Reese Olson
2025-04-18,KC,DET,-4,3,-4,1,Cole Ragans,Jackson Jobe
2025-04-19,KC,DET,-2,1,-3,0,Seth Lugo,Casey Mize
2025-04-20,KC,DET,1,4,0,2,Michael Wacha,Tarik Skubal
2025-04-22,KC,COL,1,4,1,1,Kris Bubic,Ryan Feltner
2025-04-24,KC,COL,3,7,2,6,Cole Ragans,German Marquez
2025-04-25,KC,HOU,2,2,2,2,Seth Lugo,Hayden Wesneski
2025-04-26,KC,HOU,2,2,2,2,Michael Wacha,Framber Valdez
2025-04-27,KC,HOU,-4,3,-5,1,Kris Bubic,Hunter Brown
2025-04-29,KC,TB,2,3,1,2,Michael Lorenzen,Taj Bradley
2025-04-30,KC,TB,3,3,3,3,Noah Cameron,Drew Rasmussen
2025-05-01,KC,TB,6,8,5,7,Seth Lugo,Shane Baz
2025-05-02,KC,BAL,-3,0,0,0,Michael Wacha,Dean Kremer
2025-05-03,KC,BAL,4,4,2,2,Kris Bubic,Tomoyuki Sugano
2025-05-04,KC,BAL,5,11,0,5,Michael Lorenzen,Kyle Gibson
2025-05-05,KC,CWS,3,3,2,2,Cole Ragans,Shane Smith
2025-05-06,KC,CWS,1,4,-1,1,Seth Lugo,Sean Burke
2025-05-07,KC,CWS,1,2,2,2,Michael Wacha,Jonathan Cannon
2025-05-08,KC,CWS,10,10,6,6,Kris Bubic,Davis Martin
2025-05-09,KC,BOS,1,2,0,0,Michael Lorenzen,Hunter Dobbins
2025-05-10,KC,BOS,-9,1,-3,1,Cole Ragans,Garrett Crochet
2025-05-11,KC,BOS,-2,1,-2,1,Seth Lugo,Lucas Giolito
2025-05-12,KC,HOU,2,7,7,7,Michael Wacha,Ryan Gusto
2025-05-13,KC,HOU,-1,1,0,1,Kris Bubic,Framber Valdez
2025-05-14,KC,HOU,-1,3,1,3,Michael Lorenzen,Colton Gordon
2025-05-16,KC,STL,-7,3,-5,2,Cole Ragans,Andre Pallante
2025-05-17,KC,STL,-1,0,-1,0,Noah Cameron,Miles Mikolas
2025-05-18,KC,STL,1,2,0,1,Michael Wacha,Matthew Liberatore
2025-05-19,KC,SF,2,3,0,0,Kris Bubic,Robbie Ray
2025-05-20,KC,SF,-1,2,-2,1,Michael Lorenzen,Hayden Birdsong
2025-05-21,KC,SF,4,8,6,8,Daniel Lynch,Logan Webb
2025-05-23,KC,MIN,-2,1,0,1,Noah Cameron,Pablo Lopez
2025-05-24,KC,MIN,-1,4,0,4,Michael Wacha,Zebby Matthews
2025-05-25,KC,MIN,1,2,-1,0,Kris Bubic,Bailey Ober
2025-05-26,KC,CIN,-3,4,-6,0,Michael Lorenzen,Nick Martinez
2025-05-27,KC,CIN,-5,2,-1,2,Daniel Lynch,Brady Singer
2025-05-28,KC,CIN,1,3,1,2,Noah Cameron,Hunter Greene
2025-05-30,KC,DET,-2,5,-2,3,Seth Lugo,Casey Mize
2025-05-31,KC,DET,1,1,0,0,Michael Wacha,Tarik Skubal
2025-06-01,KC,DET,-1,0,-1,0,Kris Bubic,Keider Montero
2025-06-03,KC,STL,3,10,3,10,Michael Lorenzen,Andre Pallante
2025-06-05,KC,STL,1,7,2,7,Cole Ragans,Matthew Liberatore
2025-06-06,KC,CWS,-5,2,0,2,Seth Lugo,Davis Martin
2025-06-07,KC,CWS,-3,1,-2,1,Michael Wacha,Adrian Houser
2025-06-08,KC,CWS,2,7,0,2,Michael Lorenzen,Mike Vasil
2025-06-10,KC,NYY,-8,2,-8,2,Noah Cameron,Max Fried
2025-06-11,KC,NYY,-3,3,-5,0,Kris Bubic,Clarke Schmidt
2025-06-12,KC,NYY,-1,0,0,0,Seth Lugo,Will Warren
2025-06-13,KC,ATH,-2,4,-5,1,Michael Wacha,Luis Severino
2025-06-14,KC,ATH,-4,0,-3,0,Michael Lorenzen,Jacob Lopez
2025-06-15,KC,ATH,-1,2,0,2,Noah Cameron,Jeffrey Springs
2025-06-17,KC,TEX,5,6,5,6,Seth Lugo,Jack Leiter
2025-06-18,KC,TEX,3,6,1,4,Kris Bubic,Patrick Corbin
2025-06-19,KC,TEX,3,4,2,3,Michael Wacha,Shawn Armstrong
2025-06-20,KC,SD,1,6,2,4,Michael Lorenzen,Nick Pivetta
2025-06-21,KC,SD,-4,1,-1,1,Noah Cameron,Dylan Cease
2025-06-22,KC,SD,-1,2,2,2,Seth Lugo,Randy Vasquez
2025-06-24,KC,TB,-4,1,-4,0,Kris Bubic,Taj Bradley
2025-06-25,KC,TB,-3,0,-3,0,Michael Wacha,Drew Rasmussen
2025-06-26,KC,TB,-4,0,-4,0,Michael Lorenzen,Shane Baz
